reaction	linear_coefficient
3OAS180	[0.23590544214554005, 0.00472271271128113, 0.24357715448684655, 0.00765541052764869, 0.23466006785395477, 0.0030359965207057147, 0.24910797412138136, 0.00296786286597631, 0.2535265991773151, 0.003045707548436434, 0.23367942969487562, 0.0023602313843255887, 0.24521348602220222, 0.003986463710733106, 0.25163105810563047, 0.0024967463936955646, 0.24752346770231795, 0.0011090440016567075, 0.2430855012814879, 0.0013158711446931302, 0.24463964539046973, 0.0012685931558882855, 0.23841540067251363, 0.001502575647939651, 0.24910590038463531, 0.001690386040707481, 0.2364712181069393, 0.001924164582045398, 0.24528965174936376, 0.0009884913662182027, 0.237871431994258, 0.0010059512065078025, 0.24129098446704422, 0.0008771257506054892]
3OAS181	[0.23590544214554005, 0.0051533046082946725, 0.24357715448684655, 0.008635369524247365, 0.23466006785395477, 0.0030359965207057147, 0.24910797412138136, 0.00296786286597631, 0.2535265991773151, 0.003045707548436434, 0.23367942969487562, 0.004264081824821495, 0.24521348602220222, 0.005165093419828591, 0.25163105810563047, 0.0024967463936955646, 0.24752346770231795, 0.0011090440016567075, 0.24870453863263156, 0.0013158711446931302, 0.2501259221728128, 0.0012685931558882855, 0.23841540067251363, 0.002043196047537541, 0.24910590038463531, 0.0030085248934143016, 0.2364712181069393, 0.002721356828938039, 0.24528965174936376, 0.0009884913662182027, 0.237871431994258, 0.0010059512065078025, 0.24129098446704422, 0.0008771257506054892]
3OAS60	[0.23590544214554005, 0.00472271271128113, 0.24357715448684655, 0.00765541052764869, 0.23466006785395477, 0.0030359965207057147, 0.24910797412138136, 0.00296786286597631, 0.2535265991773151, 0.003045707548436434, 0.23367942969487562, 0.0023602313843255887, 0.24521348602220222, 0.003986463710733106, 0.25163105810563047, 0.0024967463936955646, 0.24752346770231795, 0.0011090440016567075, 0.2430855012814879, 0.0013158711446931302, 0.24463964539046973, 0.0012685931558882855, 0.23841540067251363, 0.001502575647939651, 0.24910590038463531, 0.001690386040707481, 0.2364712181069393, 0.001924164582045398, 0.24528965174936376, 0.0009884913662182027, 0.237871431994258, 0.0010059512065078025, 0.24129098446704422, 0.0008771257506054892]
3OAS80	[0.23590544214554005, 0.00472271271128113, 0.24357715448684655, 0.00765541052764869, 0.23466006785395477, 0.0030359965207057147, 0.24910797412138136, 0.00296786286597631, 0.2535265991773151, 0.003045707548436434, 0.23367942969487562, 0.0023602313843255887, 0.24521348602220222, 0.003986463710733106, 0.25163105810563047, 0.0024967463936955646, 0.24752346770231795, 0.0011090440016567075, 0.2430855012814879, 0.0013158711446931302, 0.24463964539046973, 0.0012685931558882855, 0.23841540067251363, 0.001502575647939651, 0.24910590038463531, 0.001690386040707481, 0.2364712181069393, 0.001924164582045398, 0.24528965174936376, 0.0009884913662182027, 0.237871431994258, 0.0010059512065078025, 0.24129098446704422, 0.0008771257506054892]
3OXCOAT	[0.2509936600130159, 0.014819537788882755, 0.254565380701542, 0.005613829284734787, 0.24849435899182193, 0.9301324093044414, 0.2502007020591691, 0.9656932963069277, 0.2535265991773151, 0.2790401479972069, 0.2519796224185801, 0.009740630160676729, 0.2483897108323613, 0.021005162389036103, 0.2534334315328033, 0.02480043241766321, 0.2532317416826812, 0.48803847867056643, 0.24870453863263156, 0.5285996592383565, 0.2501259221728128, 0.23949609685842488, 0.24777914574621224, 0.0031671174045963123, 0.25404599314526266, 0.00790431894208782, 0.2501264261162216, 0.0045903297633196755, 0.24735518002717571, 0.029323016948419874, 0.24904655172351026, 0.052255877398460514, 0.25084493757306464, 0.12771919734387208]
3PEPTabcpp	[0.18163654268326637, 0.006678317576884302, 0.18626357734604224, 0.009914760436473411, 0.18019555081465133, 0.01868852333500904, 0.18126676406130537, 0.02017965641405563, 0.186632291059201, 0.02182790238601215, 0.17677726794460705, 0.005824796430111744, 0.18255523294906448, 0.01045106908486289, 0.1826304641545553, 0.004483197303038169, 0.18428771920915127, 0.00298377231788711, 0.1805540744252834, 0.0029710450046033384, 0.17830004394907484, 0.007489597186701029, 0.17967918157385876, 0.002043196047537541, 0.18575647557188393, 0.002484880691654058, 0.18158633374772268, 0.002517629921398808, 0.1793661574744588, 0.006681571702959539, 0.17791578065341293, 0.006667004454492705, 0.17954895632942672, 0.009049320160843994]
12PPDt	[0.36118577388291656, 0.5422449308165199, 0.34918542099502914, 0.7685935713865187, 0.3478441423262572, 0.9301324093044414, 0.3560883438315012, 0.9656932963069277, 0.3740655326643353, 0.7886229673953123, 0.3526306823989547, 0.5586498336401555, 0.3488739139173933, 0.4912069842145533, 0.35369443665826256, 0.4328821243425195, 0.3558038589577403, 0.48803847867056643, 0.35848440720702895, 0.5285996592383565, 0.34685388108772613, 0.5090669269870582, 0.34198409618463455, 0.16787139019787975, 0.3577879411184381, 0.20043141730533245, 0.3488137157797109, 0.36191846789549786, 0.3447431991468497, 0.09722643169710171, 0.34827053999206403, 0.1412909620710275, 0.3613289740555285, 0.13026699913059345]
3PEPTtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
2DGLCNRx	[0.31269016159748053, 0.018358122783376646, 0.30845496008278245, 0.02809844404002658, 0.3024570447935044, 0.14131462423894986, 0.30274311882699695, 0.11384651106318051, 0.30088557876603444, 0.12932658459230115, 0.3034489144539989, 0.037382224371122375, 0.304695514285181, 0.033345058282747926, 0.3062565283168983, 0.03322667999589788, 0.30931547764541234, 0.018490453676421433, 0.29453181155863795, 0.015999140283381112, 0.3015835092886627, 0.018079185381512857, 0.3011241176812225, 0.006346818965389163, 0.31013057566297375, 0.00790431894208782, 0.30307631214703035, 0.007763766715571109, 0.30069948529939167, 0.021297361635446384, 0.3044567947814465, 0.019364841767710236, 0.3041817015002453, 0.030691213828428546]
2DGLCNRy	[0.31269016159748053, 0.018358122783376646, 0.30845496008278245, 0.02809844404002658, 0.3024570447935044, 0.14131462423894986, 0.30274311882699695, 0.11384651106318051, 0.30088557876603444, 0.12932658459230115, 0.3034489144539989, 0.037382224371122375, 0.304695514285181, 0.033345058282747926, 0.3062565283168983, 0.03322667999589788, 0.30931547764541234, 0.018490453676421433, 0.29453181155863795, 0.015999140283381112, 0.3015835092886627, 0.018079185381512857, 0.3011241176812225, 0.006346818965389163, 0.31013057566297375, 0.00790431894208782, 0.30307631214703035, 0.007763766715571109, 0.30069948529939167, 0.021297361635446384, 0.3044567947814465, 0.019364841767710236, 0.3041817015002453, 0.030691213828428546]
13PPDH	[0.2509936600130159, 0.5422449308165199, 0.254565380701542, 0.7685935713865187, 0.24849435899182193, 0.9301324093044414, 0.2502007020591691, 0.9656932963069277, 0.2535265991773151, 0.7886229673953123, 0.2521995309735522, 0.5586498336401555, 0.25178800313260885, 0.4912069842145533, 0.2534334315328033, 0.4328821243425195, 0.2532317416826812, 0.48803847867056643, 0.24870453863263156, 0.5285996592383565, 0.2501259221728128, 0.5090669269870582, 0.2505511181841171, 0.16787139019787975, 0.2542694803264102, 0.20043141730533245, 0.2501264261162216, 0.36191846789549786, 0.24735518002717571, 0.09722643169710171, 0.24904655172351026, 0.1412909620710275, 0.25084493757306464, 0.13026699913059345]
2DGULRx	[0.31269016159748053, 0.018358122783376646, 0.30845496008278245, 0.02809844404002658, 0.3024570447935044, 0.14131462423894986, 0.30274311882699695, 0.11384651106318051, 0.30088557876603444, 0.12932658459230115, 0.3034489144539989, 0.037382224371122375, 0.304695514285181, 0.033345058282747926, 0.3062565283168983, 0.03322667999589788, 0.30931547764541234, 0.018490453676421433, 0.29453181155863795, 0.015999140283381112, 0.3015835092886627, 0.018079185381512857, 0.3011241176812225, 0.006346818965389163, 0.31013057566297375, 0.00790431894208782, 0.30307631214703035, 0.007763766715571109, 0.30069948529939167, 0.021297361635446384, 0.3044567947814465, 0.019364841767710236, 0.3041817015002453, 0.030691213828428546]
3UMPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
2DGULRy	[0.31269016159748053, 0.018358122783376646, 0.30845496008278245, 0.02809844404002658, 0.3024570447935044, 0.14131462423894986, 0.30274311882699695, 0.11384651106318051, 0.30088557876603444, 0.12932658459230115, 0.3034489144539989, 0.037382224371122375, 0.304695514285181, 0.033345058282747926, 0.3062565283168983, 0.03322667999589788, 0.30931547764541234, 0.018490453676421433, 0.29453181155863795, 0.015999140283381112, 0.3015835092886627, 0.018079185381512857, 0.3011241176812225, 0.006346818965389163, 0.31013057566297375, 0.00790431894208782, 0.30307631214703035, 0.007763766715571109, 0.30069948529939167, 0.021297361635446384, 0.3044567947814465, 0.019364841767710236, 0.3041817015002453, 0.030691213828428546]
13PPDtex	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
13PPDtpp	[0.25409129675257863, 0.012868076096453974, 0.2549234971695438, 0.022245911143673386, 0.24849435899182193, 0.009613980849810091, 0.25229709083360713, 0.009355297187208981, 0.2543165171943884, 0.010714586721140769, 0.2521995309735522, 0.006001898796669502, 0.2521434310625493, 0.01405839031573089, 0.2534334315328033, 0.005638110622423403, 0.2532317416826812, 0.003412281647311201, 0.24870453863263156, 0.0032355315492281654, 0.2501259221728128, 0.003883574168763218, 0.2505511181841171, 0.004618256371938015, 0.2542694803264102, 0.0057621711268086885, 0.2521934506056733, 0.006149283490576396, 0.24869948766013467, 0.0035911966226036046, 0.2566075730382721, 0.00352812437146197, 0.25392656231846367, 0.0033191697273120538]
42A12BOOXpp	[0.13602757398624912, 0.008795394403867552, 0.134768637478416, 0.014760113252989076, 0.1311207516073623, 0.14270069950829684, 0.1345896921823642, 0.0925722338481072, 0.13109651576879083, 0.08072861324231183, 0.13159866715796165, 0.48107899708785723, 0.1349118607966786, 0.4912069842145533, 0.1334675409644142, 0.09792030449458117, 0.13173563598651958, 0.02792658620144779, 0.13223433549094354, 0.03424018003847403, 0.13018247895510177, 0.035126674841753275, 0.1317254568024932, 0.016931597315411002, 0.13635554796560995, 0.02029781189980856, 0.13013175466095708, 0.019356101714097816, 0.13134430173110132, 0.019339505741090796, 0.1341020354427954, 0.01132393233586576, 0.13216553938660394, 0.01708691372197269]
14GLUCANabcpp	[0.18481185063052707, 0.2045532355836493, 0.18859103225531346, 0.07666085653813863, 0.18303224441044838, 0.01868852333500904, 0.18648531868131119, 0.02017965641405563, 0.18836778403702634, 0.028182589281189538, 0.18535548328384352, 0.0022052668135875498, 0.18804143943933924, 0.013486933487078533, 0.1852179864277206, 0.0016929267234034417, 0.18428771920915127, 0.008982902929824396, 0.1814067757005953, 0.010060990765352737, 0.18143195646347546, 0.010006456540372818, 0.1828004299317583, 0.01397241197024361, 0.18604706926368555, 0.016560075701037163, 0.18901866183803326, 0.004023437498862686, 0.18391260535548673, 0.0742604712855338, 0.18569848539477263, 0.037818610316309065, 0.1812719896728021, 0.08841574940380735]
4HOXPACDtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
14GLUCANtexi	[0.22984349060986053, 0.5422449308165199, 0.23310360739512598, 0.08626989892145341, 0.22529897898782447, 0.006137046275854921, 0.23548174816914386, 0.007681171256240739, 0.23985407571251077, 0.008754762043671883, 0.23053408407048892, 0.0017735797951030131, 0.22933236197140694, 0.009540309764198196, 0.2240308205252004, 0.0014342261398611492, 0.2327973344915805, 0.00805446604940553, 0.22489454074150117, 0.006735875063912934, 0.22727176690152084, 0.008047498638741771, 0.23217290395671458, 0.01656169914726508, 0.23167027887653863, 0.014691207601651468, 0.23246919528907975, 0.0033768260097164324, 0.23022954314345875, 0.03010771316004652, 0.2309534722241605, 0.030054428347704075, 0.23009126773510433, 0.028710658477241333]
23CAMPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
23CCMPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
23CGMPtex	[0.2509936600130159, 0.0002732631088078574, 0.254565380701542, 0.0002512758866809333, 0.24849435899182193, 7.590357260874598e-05, 0.2502007020591691, 8.321510800026593e-05, 0.2535265991773151, 9.176890413550535e-05, 0.2521995309735522, 3.57628232550058e-05, 0.25178800313260885, 0.00012913011732969864, 0.2534334315328033, 5.756946315394975e-05, 0.2532317416826812, 4.669795579281324e-05, 0.24870453863263156, 2.7565717649617678e-05, 0.2501259221728128, 4.7661254406609274e-05, 0.2505511181841171, 0.00011545751739243391, 0.2542694803264102, 0.00010139673881432714, 0.2501264261162216, 2.8618572767339935e-05, 0.24735518002717571, 7.94868438388234e-05, 0.24904655172351026, 2.5545336745053927e-05, 0.25084493757306464, 3.1063270486679384e-05]
