reaction	linear_coefficient
PACCOAL	[0.2200019826162558, 0.22699515239755008, 0.2270822634134586, 0.5957116707149975, 0.22222175277335465, 0.07504714341536405, 0.2225416974355388, 0.3129029475406718, 0.22750526097214857, 0.0548331902456408, 0.2320743833268964, 0.007807180162653835, 0.2180492963792655, 0.029340968905073195, 0.22399758168079018, 0.019726098664208033, 0.22546091406255625, 0.11535954271651733, 0.2251120484798574, 0.08134196556971447, 0.22384830785698645, 0.02742794576357508, 0.22663822262211605, 0.07471346250771649, 0.22587583598617897, 0.06475056110106385, 0.22148461551201976, 0.03571988478312883, 0.22969762862975665, 0.09332198371330577, 0.22572799111159833, 0.09073560558364056, 0.21985424024817657, 0.2207167293033848, 1.0, 0.22881065740261483, 0.7970689775836918, 0.23135850926206936, 0.22442238455235852, 0.22085113888814412, 0.2310655345760607, 0.2297209522558357, 0.22354455881194954, 0.022312220324469497, 0.22105045557066394, 0.03427289450531714, 0.23282869719160282, 0.047846099537017774, 0.2310281308908191, 0.2313652156621996, 0.023935362561555595, 0.2298029394732718, 0.04469846393248258, 0.22247501582016893, 0.04415023567145115, 0.22356822388296874, 0.017303028258622483, 0.23069202691369822, 0.005602300490592457, 0.22807330193027528, 0.22199920931771058, 0.22148461551201976, 0.22744923307281742, 0.10525032592989517, 0.23150311080330593, 0.03689120813528349]
PAPA180pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
LPLIPAL1E181pp	[0.5002647170000234, 0.5018286756894038, 0.5054832922214295, 0.038997448615638065, 0.5064991225681903, 0.048662389370563254, 0.4986833686056566, 0.19249444095756807, 0.5069803213908349, 0.12237822413369617, 0.5102663048386622, 0.057603696861229944, 0.5109558399594003, 0.053387306814743574, 0.4939859184700408, 0.17225502274964832, 0.5009796147428868, 0.0609342132027808, 0.5074938196977534, 0.10166714393550763, 0.49624769981102484, 0.05134834383883827, 0.49825094369002837, 0.2228003487520923, 0.49754852006934486, 0.07459447613008466, 0.507334465837173, 0.05421633960408144, 0.5042921656430387, 0.09332198371330577, 0.5062904307903152, 0.32967601320413054, 0.4960019745813056, 0.5063194368700806, 0.2099975995189114, 0.4991155445616087, 0.11670034060555193, 0.5103661374691185, 0.5022755051124314, 0.5065773044505184, 0.504811889549537, 0.5002663896066943, 0.5011404457886797, 0.08601260741229749, 0.5022586488229517, 0.0704521277858244, 0.5041735999194598, 1.0, 0.5119257746275566, 0.5126727069688206, 0.06282229989160061, 0.5140010289994631, 0.1279835278247019, 0.5022586488229517, 0.03562494443822116, 0.4999790902969843, 0.10876622185332815, 0.5068165603701659, 0.5630865594581326, 0.5039862930089608, 0.4986916567578628, 0.5116611537835678, 0.5037085678484865, 0.943829699812095, 0.5169783091547857, 0.2457369980313986]
PAPA181	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PANTS	[0.3504297520799848, 0.32116688760417905, 0.3400649910254343, 0.01776478974354465, 0.32973133910758917, 0.014222767545276734, 0.32130769661317216, 0.017030953428821983, 0.35003086157324287, 0.011564342567549152, 0.3277028563465659, 0.005068803470287252, 0.3454376452144129, 0.016245248534663505, 0.3341619558886662, 0.00853545436725397, 0.32920913848886324, 0.020884993281548834, 0.3334980916801758, 0.019068753226113382, 0.34354329884205914, 0.01563344217860589, 0.3386820704433439, 0.012530161792596285, 0.3262517434737487, 0.018739947233136746, 0.3486892411360284, 0.018961525997244707, 0.3280341015706388, 0.015380865448226703, 0.3424855708142954, 0.018983021448492052, 0.32014246063870594, 0.32331467470574987, 0.015681389368146226, 0.3307147362676669, 0.014508283729206439, 0.32513046289939196, 0.3423951454513151, 0.3424855708142954, 0.3234513760780127, 0.32851886143704095, 0.34201644363047035, 0.009519900898862186, 0.33786439603007423, 0.017713728502274328, 0.3225055840206387, 0.016830986497770928, 0.349622882966392, 0.3402113715308403, 0.009589935481005294, 0.3520977430028536, 0.017479059669165416, 0.32646791403403425, 0.012391183714693287, 0.3343633937190668, 0.011042994812028325, 0.3555154461474438, 0.02605357801252423, 0.3419875866287367, 0.3410313273478071, 0.3331131645290069, 0.3424855708142954, 0.02053399113367539, 0.34024161038071765, 0.014487644695675416]
PAPA120	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
LPLIPAL1G120pp	[0.5002647170000234, 0.5018286756894038, 0.5054832922214295, 0.038997448615638065, 0.5064991225681903, 0.048662389370563254, 0.4986833686056566, 0.19249444095756807, 0.5069803213908349, 0.12237822413369617, 0.5102663048386622, 0.057603696861229944, 0.5109558399594003, 0.053387306814743574, 0.4939859184700408, 0.17225502274964832, 0.5009796147428868, 0.0609342132027808, 0.5074938196977534, 0.10166714393550763, 0.49624769981102484, 0.05134834383883827, 0.49825094369002837, 0.2228003487520923, 0.49754852006934486, 0.07459447613008466, 0.507334465837173, 0.05421633960408144, 0.5042921656430387, 0.09332198371330577, 0.5062904307903152, 0.32967601320413054, 0.4960019745813056, 0.5063194368700806, 0.2099975995189114, 0.4991155445616087, 0.11670034060555193, 0.5103661374691185, 0.5022755051124314, 0.5065773044505184, 0.504811889549537, 0.5002663896066943, 0.5011404457886797, 0.08601260741229749, 0.5022586488229517, 0.0704521277858244, 0.5041735999194598, 1.0, 0.5119257746275566, 0.5126727069688206, 0.06282229989160061, 0.5140010289994631, 0.1279835278247019, 0.5022586488229517, 0.03562494443822116, 0.4999790902969843, 0.10876622185332815, 0.5068165603701659, 0.5630865594581326, 0.5039862930089608, 0.4986916567578628, 0.5116611537835678, 0.5037085678484865, 0.943829699812095, 0.5169783091547857, 0.2457369980313986]
PAPA120pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPA140	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPA181pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPPT3	[0.2845023675151677, 0.282473969211123, 0.287919116742984, 0.006833607860303827, 0.25240121212161254, 0.007869059653409675, 0.2881937318743155, 0.017030953428821983, 0.25438648505751, 0.011564342567549152, 0.2877127676292495, 0.004153821401596608, 0.28939832622570866, 0.004301527832833835, 0.2500103414665788, 0.006979777352013246, 0.2849089324666109, 0.009171896753936577, 0.2875424093632408, 0.019068753226113382, 0.2875708210432842, 0.0032364096748643298, 0.28568446633253175, 0.004322112670506168, 0.28678771147008875, 0.006446680118154873, 0.28811560988650037, 0.003772641989295553, 0.2895046063247961, 0.005631823054062377, 0.28396334413284524, 0.007388974941555442, 0.2843455321140411, 0.25361289874741916, 0.015681389368146226, 0.28839863572200974, 0.012676357266680824, 0.28589050691577395, 0.2872837826955981, 0.251588199998195, 0.24887324379987388, 0.2530260406646565, 0.25683426990681774, 0.004360093297648017, 0.2823065462993791, 0.006504158312096643, 0.2880812306894926, 0.008372319305249063, 0.29017981312998686, 0.290019578476132, 0.0028852031353175395, 0.2844452984971275, 0.005119847563876891, 0.2511499719877322, 0.00481612117464906, 0.2884872687088074, 0.0030127060055366354, 0.2569209304974298, 0.008523105200516698, 0.28732017864530424, 0.2849488871220885, 0.2860964888448495, 0.251588199998195, 0.019443565449659417, 0.2552863426736539, 0.00741879368084575]
PAPA140pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPA141	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPSR	[0.4172133364443448, 0.39997525815474166, 0.4017709422596672, 0.0028367931163446984, 0.41087064954852087, 0.0022948158411278193, 0.3976137892722767, 0.004897764928647302, 0.4080846580485232, 0.0020572400847737988, 0.4140582653158432, 0.00036915698473919686, 0.41245373802564683, 0.0012295287166204391, 0.3958083414557679, 0.0006621947433100035, 0.39694558253579104, 0.0025767784604142233, 0.4028651593283795, 0.0023539638680762976, 0.4058306202899267, 0.0016095815941789245, 0.4176024156953142, 0.0019158839844172508, 0.40775354869869845, 0.0020750517115661104, 0.41445489792123014, 0.0016194782443599766, 0.40710582688859953, 0.0049830251364122126, 0.4084665126610284, 0.0032797091221171614, 0.4187260653852037, 0.40746804565375705, 0.002952945241087699, 0.40037797662174196, 0.003387767683676135, 0.41313183477441784, 0.4101361955052171, 0.4121958702436698, 0.3987813699180659, 0.4095101707076802, 0.40938280950766837, 0.0026791413789799103, 0.4088074964554234, 0.005071084786050577, 0.4035040624468646, 0.005636678923540601, 0.4108142783862206, 0.41666631211417504, 0.002897755406889536, 0.407607441058834, 0.004488532210758028, 0.4159302977029485, 0.0028487462746729086, 0.40447596213097264, 0.0033334044403006803, 0.42243709282287856, 0.007121118939753063, 0.40724501605398594, 0.3988305769681905, 0.4011863882189525, 0.4242445639722037, 0.005324802159719582, 0.41292934055645375, 0.003956672705776258]
PAPSR2	[0.4172133364443448, 0.39997525815474166, 0.4017709422596672, 0.006938787195671171, 0.41087064954852087, 0.006095436622229084, 0.3976137892722767, 0.017030953428821983, 0.4080846580485232, 0.004252828709037257, 0.4140582653158432, 0.0040326609380404365, 0.41245373802564683, 0.0110631692310185, 0.3958083414557679, 0.006979777352013246, 0.39694558253579104, 0.008422924329435616, 0.4028651593283795, 0.007980079980270683, 0.4058306202899267, 0.00564652534995382, 0.4176024156953142, 0.004370970105756705, 0.40775354869869845, 0.008461969809135507, 0.41445489792123014, 0.010979838012578104, 0.40710582688859953, 0.006758682595244243, 0.4084665126610284, 0.006562655184385788, 0.4187260653852037, 0.40746804565375705, 0.005175174215718046, 0.40037797662174196, 0.014508283729206439, 0.41313183477441784, 0.4101361955052171, 0.4121958702436698, 0.3987813699180659, 0.4095101707076802, 0.40938280950766837, 0.004502919277665569, 0.4088074964554234, 0.007114976536313, 0.4035040624468646, 0.0077009965121917715, 0.4108142783862206, 0.41666631211417504, 0.009589935481005294, 0.407607441058834, 0.004974159405464846, 0.4159302977029485, 0.01136259381006634, 0.40447596213097264, 0.009903167665513711, 0.42243709282287856, 0.008133664572526799, 0.40724501605398594, 0.3988305769681905, 0.4011863882189525, 0.4242445639722037, 0.005843297238377167, 0.41292934055645375, 0.014487644695675416]
PDE1	[0.16805919477730907, 0.16525718702039452, 0.16914240309962492, 0.00742261213836096, 0.16745271822572577, 0.007869059653409675, 0.1678316687365582, 0.017030953428821983, 0.1674093711535166, 0.005657459940708912, 0.16977098423832382, 0.0006713652233111846, 0.16894267664689577, 0.0021034594996811465, 0.16805919477730907, 0.0011398981362234575, 0.1637264334121917, 0.006404859741196915, 0.17048548270689698, 0.006823724099503457, 0.16471840823366513, 0.002377805965613699, 0.16788000936882427, 0.003760252165125, 0.16610784548788246, 0.003594270093997666, 0.17014125188146748, 0.0017751286355601383, 0.16816544965505262, 0.0049830251364122126, 0.1732301112944151, 0.006607321117205769, 0.16473833442448624, 0.1674003812712569, 0.021569354009689103, 0.16634403278759707, 0.014508283729206439, 0.16615093534811579, 0.1687369451012695, 0.16921388005157048, 0.16540052107775013, 0.1748651364023177, 0.17621387933788366, 0.009519900898862186, 0.17147575888788982, 0.017713728502274328, 0.16976559613118405, 0.013913164886112354, 0.16925396027651585, 0.16950091259476843, 0.009589935481005294, 0.16995654625666792, 0.01677841957712057, 0.1674869901892758, 0.01136259381006634, 0.16788210987680482, 0.009903167665513711, 0.1658071260066463, 0.02605357801252423, 0.16768155803234724, 0.16791971338576772, 0.1661030097981656, 0.16663201710974176, 0.019443565449659417, 0.17200468650623163, 0.007969182143549107]
PDH	[0.1058420093438454, 0.10977837020682157, 0.1123613399920679, 0.002184681237067157, 0.10833693490447552, 0.0014333417974115323, 0.10621089957033795, 0.002380436298880286, 0.11052248516015144, 0.001252645495757997, 0.11326325018124637, 0.000258141713427038, 0.11030359543706603, 0.0008852529535965241, 0.11097920814110386, 0.0006268093067978957, 0.11142360952785509, 0.0019110251941911467, 0.10776609237497943, 0.0020426372847928143, 0.10357924017654167, 0.0013233803577620477, 0.10566543063004478, 0.0010608788675328634, 0.10691179748239266, 0.0017960116005072534, 0.10754849959028862, 0.0009449932158259405, 0.10778340486679167, 0.0018073300658087712, 0.10782291676808844, 0.0020513959695676763, 0.10564499209805531, 0.1088964966738409, 0.0015273643894380422, 0.10992256539338748, 0.001517719780903067, 0.10902217590137771, 0.1061625853057159, 0.09290548643752274, 0.10883195966578565, 0.11110602059351661, 0.09287703879152219, 0.0001851800355965102, 0.10737054766016463, 0.00023152500956714008, 0.10785961619113993, 0.0022297157487748496, 0.10544007648155164, 0.11143017528147221, 0.0001488079326223123, 0.10895370099723113, 0.0019389894385472325, 0.10993475610927365, 0.0002255797413713743, 0.11075335043006673, 0.0011398271465146124, 0.10645053504234768, 0.0024867754666732665, 0.10986576529594219, 0.11183727316004916, 0.10927917476884658, 0.11040477970991715, 0.002559495073545799, 0.11279935789534976, 0.0018794001207345624]
PDX5PO2	[0.25072384129953135, 0.25022368916685855, 0.25518309566566794, 0.00744364800543443, 0.2529387774402788, 0.007869059653409675, 0.25248823946024396, 0.007281430091347044, 0.2584283887429009, 0.006543877708268694, 0.2528358869989747, 0.000942735886518684, 0.253868242536994, 0.004619320844855911, 0.25225217506571174, 0.0023253102593790657, 0.250611998771964, 0.009338335070492346, 0.2562246061255526, 0.01024831651562178, 0.252265104277903, 0.006143611707941027, 0.2531787718119777, 0.005348118810767433, 0.25218519065528555, 0.008508476494311985, 0.25436744390462057, 0.004849223861763341, 0.2534608213373907, 0.008244088354074886, 0.25316600512931253, 0.008840617758204834, 0.2511467048873314, 0.2547239134536069, 0.007439332038926326, 0.25529420332234587, 0.004579666346982046, 0.2536170684529433, 0.2557095644501353, 0.251588199998195, 0.24954270287645108, 0.2530260406646565, 0.25683426990681774, 0.006041045216316124, 0.25072260391288065, 0.009252840321070247, 0.2541327260622839, 0.011544319502444764, 0.25685816696466196, 0.2561692994392357, 0.0046425211553970435, 0.25499767544466, 0.008373549768412574, 0.2511499719877322, 0.006622894041974097, 0.25217442301236914, 0.004552058492404052, 0.2569209304974298, 0.009847203335682352, 0.25240172956688134, 0.25165564376795646, 0.2529670219325524, 0.251588199998195, 0.010740195203476575, 0.25553695707108964, 0.008217744675092557]
PAPA141pp	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
PAPA160	[0.36898074773675144, 0.3780682381822026, 0.39481815902200706, 0.07448495636858044, 0.3740681765985268, 0.08335783419003881, 0.3901271537661004, 0.04597700380732322, 0.3832878103078255, 0.03350461503851005, 0.38507994015836755, 0.012654847009951434, 0.3760570669298905, 0.024534349598239306, 0.38439234412852685, 0.013816730766686046, 0.3780822690037352, 0.1466707510185714, 0.38147698013685005, 0.13684704784654128, 0.38688608934264906, 0.034748672126659406, 0.38361482175468464, 0.03403964766164494, 0.38316002150801187, 0.05458109927580773, 0.3838796364333732, 0.035797709978728914, 0.3956044850241689, 0.040923015048349005, 0.37748415735908425, 0.056677831808404806, 0.38520195771924765, 0.3812421663514671, 0.07695736298113608, 0.37763667088632075, 0.032281035280367715, 0.3767771696719482, 0.37770086221669624, 0.3875247354661958, 0.3746189190637092, 0.37648179990582376, 0.3974775465724739, 0.025740043844890734, 0.3774671709663133, 0.027295470944076458, 0.3774688372384349, 0.05501247035290436, 0.38080135587078084, 0.39186222833713896, 0.015688520138753922, 0.388815095362799, 0.036369957543260646, 0.3760426107168084, 0.01923015360508657, 0.37793128602440745, 0.01342899116667282, 0.3924678336595317, 0.05887777839961061, 0.37862333648150825, 0.37450911054377173, 0.3922445664630699, 0.37920539932030334, 0.09087649013822102, 0.4032571829121018, 0.03005573851783859]
