gene	transcript_abund
KPN_03885	37.743
KPN_03886	308.556
KPN_03887	39.688
KPN_03888	343.057
KPN_03889	205.056
KPN_03890	97.664
KPN_03891	830.21
KPN_03892	499.345
KPN_03893	434.236
KPN_03894	163.163
KPN_03895	211.411
KPN_03896	202.202
KPN_03897	184.693
KPN_03898	212.06
KPN_03899	331.124
KPN_03900	159.272
KPN_03901	105.316
KPN_03903	277.169
KPN_03904	341.63
KPN_03905	246.171
KPN_03906	118.546
KPN_03907	118.157
KPN_03908	89.882
KPN_03909	466.401
KPN_03910	135.666
KPN_03911	207.39
KPN_03912	153.435
KPN_03913	191.178
KPN_03914	254.731
KPN_03915	199.868
KPN_03916	138.26
KPN_03917	278.985
KPN_03918	61.867
KPN_03919	45.265
KPN_03920	332.162
KPN_03921	42.671
KPN_03922	432.42
KPN_03923	185.341
KPN_03924	63.294
KPN_03925	203.11
KPN_03926	90.401
KPN_03927	75.745
KPN_03928	298.699
KPN_03929	274.186
KPN_03930	191.437
KPN_03931	314.263
KPN_03932	239.686
KPN_03933	239.815
KPN_03934	118.286
KPN_03935	416.467
KPN_03936	257.325
KPN_03937	97.534
KPN_03938	378.076
KPN_03939	284.692
KPN_03940	124.123
KPN_03942	390.527
KPN_03943	234.887
KPN_03944	125.29
KPN_03945	47.47
KPN_03946	76.004
KPN_03947	340.333
KPN_03948	155.251
KPN_03949	244.614
KPN_03950	95.33
KPN_03951	167.443
KPN_03952	212.189
KPN_03953	99.091
KPN_03954	53.955
KPN_03955	88.715
KPN_03956	313.744
KPN_03957	54.344
KPN_03958	174.965
KPN_03959	194.42
KPN_03960	163.163
KPN_03961	215.043
KPN_03962	250.321
KPN_03963	197.274
KPN_03964	217.896
KPN_03965	192.994
KPN_03966	222.825
KPN_03967	204.667
KPN_03968	220.749
KPN_03969	229.569
KPN_03970	223.992
KPN_03971	201.424
KPN_03972	261.086
KPN_03973	159.142
KPN_03974	98.313
KPN_03975	165.627
KPN_03976	36.057
KPN_03977	50.324
KPN_03978	136.704
KPN_03979	249.413
KPN_03980	93.254
KPN_03981	120.621
KPN_03982	208.428
KPN_03983	133.721
KPN_03984	147.599
KPN_03985	233.071
KPN_03986	186.768
KPN_03987	181.58
KPN_03988	26.199
KPN_03989	347.207
KPN_03990	181.191
KPN_03991	152.916
KPN_03992	216.21
KPN_03993	255.769
KPN_03994	125.809
KPN_03995	346.818
KPN_03996	131.775
KPN_03997	58.884
KPN_03998	440.332
KPN_03999	139.687
KPN_04000	426.324
KPN_04001	205.056
KPN_04002	153.046
KPN_04003	86.64
KPN_04004	116.082
KPN_04005	159.272
KPN_04006	266.793
KPN_04007	151.49
KPN_04008	200.905
KPN_04009	51.88
KPN_04010	174.965
KPN_04011	311.929
KPN_04012	251.748
KPN_04013	284.692
KPN_04014	350.968
KPN_04015	319.97
KPN_04016	282.616
KPN_04017	145.913
KPN_04018	475.221
KPN_04019	285.47
KPN_04021	94.033
KPN_04022	205.575
KPN_04023	59.273
KPN_04024	142.67
KPN_04026	194.031
KPN_04027	157.975
KPN_04028	114.136
KPN_04029	174.576
KPN_04030	165.108
KPN_04031	184.952
KPN_04032	108.17
KPN_04033	96.497
KPN_04034	126.717
KPN_04035	188.195
KPN_04036	305.314
KPN_04037	131.905
KPN_04038	84.954
KPN_04039	208.947
KPN_04040	640.199
KPN_04041	276.261
KPN_04042	238.648
KPN_04043	183.785
KPN_04044	291.566
KPN_04045	184.693
KPN_04046	177.3
KPN_04047	222.176
KPN_04048	145.134
KPN_04049	151.23
KPN_04050	242.539
KPN_04051	258.881
KPN_04052	279.763
KPN_04053	192.994
KPN_04054	64.072
KPN_04055	271.203
KPN_04056	60.311
KPN_04057	276.91
KPN_04058	163.681
KPN_04059	176.392
KPN_04060	227.105
KPN_04061	207.52
KPN_04062	141.632
KPN_04063	227.234
KPN_04064	165.108
KPN_04065	243.966
KPN_04066	81.063
KPN_04067	66.277
KPN_04068	92.606
KPN_04069	285.21
KPN_04070	272.24
KPN_04071	307.259
KPN_04072	120.621
KPN_04073	59.014
KPN_04074	343.446
KPN_04075	20.233
KPN_04076	92.865
KPN_04077	171.723
KPN_04078	236.054
KPN_04079	189.751
KPN_04080	273.537
KPN_04081	273.408
KPN_04082	86.899
KPN_04083	74.059
KPN_04084	70.427
KPN_04085	271.462
KPN_04086	359.918
KPN_04087	148.636
KPN_04088	341.241
KPN_04089	169.518
KPN_04090	86.899
KPN_04091	96.237
KPN_04092	55.382
KPN_04093	249.284
KPN_04094	273.537
KPN_04095	233.33
KPN_04096	124.642
KPN_04097	179.505
KPN_04098	140.076
KPN_04099	231.644
KPN_04100	216.599
KPN_04101	166.146
KPN_04102	502.199
KPN_04103	219.842
KPN_04104	229.828
KPN_04105	272.63
KPN_04106	30.609
KPN_04107	40.726
KPN_04108	53.177
KPN_04109	343.705
KPN_04110	279.244
KPN_04111	167.962
KPN_04112	114.006
KPN_04113	79.376
KPN_04114	174.317
KPN_04115	126.847
KPN_04116	152.008
KPN_04117	40.466
KPN_04118	773.92
KPN_04119	86.51
KPN_04120	238.778
KPN_04121	197.014
KPN_04122	115.303
KPN_04123	118.286
KPN_04124	273.408
KPN_04125	136.315
KPN_04126	147.339
KPN_04127	242.669
KPN_04128	319.192
KPN_04129	148.636
KPN_04130	157.715
KPN_04131	181.71
KPN_04132	196.755
KPN_04133	213.227
KPN_04134	383.134
KPN_04135	284.303
KPN_04136	89.234
KPN_04137	290.658
KPN_04138	182.099
KPN_04139	325.288
KPN_04140	113.098
KPN_04141	97.794
KPN_04142	51.75
KPN_04143	168.869
KPN_04144	79.636
KPN_04145	126.328
KPN_04146	388.841
KPN_04147	92.606
KPN_04148	93.125
KPN_04149	203.24
KPN_04150	298.829
KPN_04151	307.259
KPN_04152	385.728
KPN_04153	85.861
KPN_04154	309.464
KPN_04155	197.274
KPN_04156	186.509
KPN_04157	190.14
KPN_04158	200.127
KPN_04159	286.118
KPN_04160	145.264
KPN_04165	33.852
KPN_04166	77.301
KPN_04167	118.157
KPN_04168	59.921
KPN_04169	206.093
KPN_04170	131.127
KPN_04171	183.785
KPN_04172	583.521
KPN_04173	128.922
KPN_04174	105.965
KPN_04175	281.838
KPN_04176	288.323
KPN_04177	213.227
KPN_04178	287.156
KPN_04179	382.875
KPN_04180	124.123
KPN_04181	177.43
KPN_04182	89.234
KPN_04183	191.956
KPN_04184	188.973
KPN_04185	53.177
KPN_04186	79.117
KPN_04187	196.366
KPN_04188	134.11
KPN_04189	190.27
KPN_04190	505.441
KPN_04191	170.426
KPN_04192	42.931
KPN_04193	200.516
KPN_04194	63.423
KPN_04195	278.336
KPN_04196	171.593
KPN_04197	88.326
KPN_04198	120.232
KPN_04199	65.499
KPN_04200	134.369
KPN_04201	122.696
KPN_04202	202.721
KPN_04203	438.386
KPN_04204	260.308
KPN_04205	63.942
KPN_04206	232.552
KPN_04207	204.667
KPN_04208	205.834
KPN_04209	310.632
KPN_04210	200.127
KPN_04211	169.259
KPN_04212	257.066
KPN_04213	300.645
KPN_04214	169.777
KPN_04215	172.89
KPN_04216	210.503
KPN_04217	134.369
KPN_04218	137.482
KPN_04219	285.729
KPN_04220	147.339
KPN_04221	106.095
KPN_04222	183.396
KPN_04223	202.202
KPN_04224	103.89
KPN_04225	189.621
KPN_04226	276.65
KPN_04227	110.115
KPN_04228	175.225
KPN_04229	209.206
KPN_04230	451.486
KPN_04231	45.006
KPN_04232	67.055
KPN_04233	237.351
KPN_04234	500.123
KPN_04235	232.812
KPN_04236	315.301
KPN_04237	75.615
KPN_04238	185.86
KPN_04239	181.969
KPN_04240	182.488
KPN_04241	228.272
KPN_04242	134.758
KPN_04243	176.003
KPN_04244	132.294
KPN_04245	549.28
KPN_04246	244.355
KPN_04247	205.704
KPN_04248	157.456
KPN_04249	282.616
KPN_04250	192.605
KPN_04251	294.16
KPN_04252	130.089
KPN_04253	74.318
KPN_04254	224.77
KPN_04255	380.54
KPN_04256	159.401
KPN_04264	170.815
KPN_04265	72.243
KPN_04266	310.372
KPN_04267	337.35
KPN_04268	52.139
KPN_04269	188.584
KPN_04270	377.687
KPN_04271	315.82
KPN_04272	180.542
KPN_04273	306.092
KPN_04274	56.29
KPN_04275	55.771
KPN_04276	416.337
KPN_04277	148.247
KPN_04278	202.721
KPN_04279	188.454
KPN_04280	311.021
KPN_04281	263.551
KPN_04282	70.557
KPN_04283	265.107
KPN_04284	204.667
KPN_04285	216.729
KPN_04286	225.937
KPN_04287	260.697
KPN_04288	221.139
KPN_04289	185.99
KPN_04290	136.185
KPN_04291	230.347
KPN_04292	256.287
KPN_04293	219.193
KPN_04294	277.688
KPN_04295	153.565
KPN_04296	279.893
KPN_04301	246.949
KPN_04302	246.819
KPN_04303	150.841
KPN_04304	193.512
KPN_04305	537.088
KPN_04306	65.369
KPN_04307	40.726
KPN_04308	169.129
KPN_04309	145.783
KPN_04310	184.693
KPN_04311	147.339
KPN_04312	443.315
KPN_04313	204.926
KPN_04314	182.229
KPN_04315	94.033
KPN_04316	175.095
KPN_04317	373.925
KPN_04318	126.328
KPN_04319	187.806
KPN_04320	125.679
KPN_04321	208.558
KPN_04322	164.46
KPN_04323	184.823
KPN_04324	193.902
KPN_04325	464.715
KPN_04326	166.535
KPN_04327	159.79
KPN_04328	297.791
KPN_04329	158.883
KPN_04330	123.474
KPN_04331	344.613
KPN_04332	52.269
KPN_04333	112.061
KPN_04334	158.883
KPN_04335	163.811
KPN_04336	101.685
KPN_04337	305.184
KPN_04338	148.766
KPN_04339	242.02
KPN_04340	453.042
KPN_04341	278.985
KPN_04342	128.403
KPN_04343	284.821
KPN_04344	109.337
KPN_04350	210.503
KPN_04351	196.366
KPN_04352	196.366
KPN_04357	249.543
KPN_04358	82.489
KPN_04359	116.471
KPN_04360	91.439
KPN_04361	150.063
KPN_04362	44.876
KPN_04363	106.095
KPN_04364	78.469
KPN_04365	849.535
KPN_04366	882.609
KPN_04367	276.391
KPN_04368	66.925
KPN_04369	58.495
KPN_04370	314.652
KPN_04371	232.941
KPN_04372	157.715
KPN_04373	40.077
KPN_04374	154.602
KPN_04375	129.181
KPN_04376	388.581
KPN_04377	103.89
KPN_04378	158.493
KPN_04379	222.565
KPN_04380	137.223
KPN_04381	122.956
KPN_04382	58.495
KPN_04383	144.226
KPN_04384	88.585
KPN_04385	285.081
KPN_04386	272.37
KPN_04387	265.107
KPN_04388	326.585
KPN_04393	95.2
KPN_04394	190.27
KPN_04395	327.363
KPN_04396	269.517
KPN_04397	366.273
KPN_04398	185.601
KPN_04399	756.93
KPN_04400	333.978
KPN_04401	165.886
KPN_04402	251.618
KPN_04403	171.074
KPN_04404	150.841
KPN_04405	100.907
KPN_04406	83.008
KPN_04407	164.46
KPN_04408	194.68
KPN_04409	180.802
KPN_04410	56.03
KPN_04411	189.751
KPN_04412	277.688
KPN_04413	345.91
KPN_04414	91.957
KPN_04415	93.514
KPN_04416	76.782
KPN_04417	65.239
KPN_04418	150.711
KPN_04419	260.308
KPN_04420	83.138
KPN_04421	182.488
KPN_04422	316.079
KPN_04423	251.359
KPN_04424	227.105
KPN_04425	272.759
KPN_04426	178.597
KPN_04427	102.074
KPN_04428	176.781
KPN_04429	498.567
KPN_04430	74.059
KPN_04431	128.533
KPN_04432	267.701
KPN_04433	56.03
KPN_04434	107.003
KPN_04435	101.425
KPN_04436	193.512
KPN_04437	48.508
KPN_04438	206.742
KPN_04439	290.009
KPN_04440	221.009
KPN_04441	245.263
KPN_04442	145.523
KPN_04443	87.288
KPN_04444	66.536
KPN_04445	580.019
KPN_04446	111.153
KPN_04447	323.472
KPN_04448	463.678
KPN_04449	73.929
KPN_04450	322.694
KPN_04451	46.303
KPN_04452	497.27
KPN_04453	155.64
KPN_04454	207.001
KPN_04455	157.326
KPN_04456	216.599
KPN_04457	232.941
KPN_04458	170.166
KPN_04459	174.706
KPN_04460	57.198
KPN_04461	328.79
KPN_04462	66.536
KPN_04463	87.288
KPN_04464	136.315
KPN_04465	275.353
KPN_04466	333.329
KPN_04467	179.375
KPN_04468	82.749
KPN_04469	142.281
KPN_04470	21.53
KPN_04471	109.467
KPN_04472	139.428
KPN_04473	458.23
KPN_04474	118.676
KPN_04475	224.77
KPN_04476	341.5
KPN_04477	43.45
KPN_04478	410.63
KPN_04479	40.596
KPN_04480	268.998
KPN_04481	139.946
KPN_04482	342.927
KPN_04483	147.339
KPN_04484	154.084
KPN_04485	178.727
KPN_04486	206.223
KPN_04487	191.956
KPN_04488	202.981
KPN_04489	311.021
KPN_04490	466.661
KPN_04491	154.602
KPN_04492	114.395
KPN_04493	233.33
KPN_04494	139.557
KPN_04495	154.343
KPN_04496	173.928
KPN_04497	216.729
KPN_04498	117.638
KPN_04499	91.957
KPN_04500	149.025
KPN_04501	88.196
KPN_04502	58.235
KPN_04503	305.962
KPN_04504	190.659
KPN_04505	276.78
KPN_04506	288.583
KPN_04507	193.512
KPN_04508	66.925
KPN_04509	191.048
KPN_04510	134.369
KPN_04511	159.79
KPN_04512	272.759
KPN_04513	414.91
KPN_04514	495.584
KPN_04515	24.902
KPN_04516	115.303
KPN_04517	42.282
KPN_04518	82.749
KPN_04519	96.497
KPN_04520	22.698
KPN_04521	105.576
KPN_04522	160.309
KPN_04524	427.491
KPN_04525	125.679
KPN_04526	369.515
KPN_04527	66.406
KPN_04528	267.442
KPN_04529	301.942
KPN_04530	99.869
KPN_04531	255.25
KPN_04532	62.515
KPN_04533	347.856
KPN_04534	74.578
KPN_04535	176.522
KPN_04536	436.83
KPN_04537	264.199
KPN_04538	66.017
KPN_04539	189.362
KPN_04540	511.537
KPN_04541	139.038
KPN_04542	110.894
KPN_04543	137.482
KPN_04544	208.687
KPN_04545	120.621
KPN_04546	25.94
KPN_04547	40.985
KPN_04548	64.72
KPN_04549	108.559
KPN_04550	76.004
KPN_04551	82.878
KPN_04552	153.435
KPN_04553	374.055
KPN_04554	199.997
KPN_04555	302.59
KPN_04556	679.109
KPN_04557	194.809
KPN_04558	220.101
KPN_04559	110.375
KPN_04560	148.896
KPN_04564	234.498
KPN_04565	311.15
KPN_04566	94.551
KPN_04567	274.834
KPN_04568	380.41
KPN_04569	201.554
KPN_04570	65.499
KPN_04571	269.387
KPN_04572	264.718
KPN_04573	211.8
KPN_04574	59.143
KPN_04575	39.948
KPN_04576	273.667
KPN_04577	89.493
KPN_04578	509.981
KPN_04579	151.101
KPN_04580	339.944
KPN_04581	61.478
KPN_04582	65.758
KPN_04583	145.783
KPN_04584	152.268
KPN_04585	217.118
KPN_04586	285.6
KPN_04587	61.478
KPN_04588	95.978
KPN_04589	129.7
KPN_04590	173.798
KPN_04591	138.26
KPN_04592	243.966
KPN_04593	56.42
KPN_04594	84.564
KPN_04595	36.316
KPN_04596	49.027
KPN_04597	95.978
KPN_04598	35.019
KPN_04599	108.429
KPN_04600	141.373
KPN_04601	290.139
KPN_04602	135.018
KPN_04603	202.332
KPN_04604	168.091
KPN_04605	173.798
KPN_04606	75.226
KPN_04607	399.217
KPN_04608	154.862
KPN_04609	114.785
KPN_04610	44.617
KPN_04611	177.819
KPN_04612	414.521
KPN_04613	231.904
KPN_04614	276.521
KPN_04615	142.929
KPN_04616	354.341
KPN_04617	778.33
KPN_04618	61.997
KPN_04619	238.908
KPN_04620	244.096
KPN_04621	113.358
KPN_04622	188.714
KPN_04623	308.038
KPN_04624	209.206
KPN_04625	202.721
KPN_04626	211.022
KPN_04627	272.37
KPN_04628	107.132
KPN_04629	247.597
KPN_04630	115.952
KPN_04631	278.077
KPN_04632	82.23
KPN_04633	68.611
KPN_04634	73.021
KPN_04635	60.44
KPN_04636	158.753
KPN_04637	131.646
KPN_04638	231.644
KPN_04639	228.531
KPN_04640	150.452
KPN_04641	236.313
KPN_04642	393.38
KPN_04643	49.286
KPN_04644	57.846
KPN_04645	93.254
KPN_04646	437.608
KPN_04647	151.101
KPN_04648	55.252
KPN_04649	268.998
KPN_04650	277.039
KPN_04651	340.074
KPN_04652	292.603
KPN_04653	192.734
KPN_04654	556.543
KPN_04655	82.1
KPN_04656	94.811
KPN_04657	191.956
KPN_04658	91.828
KPN_04659	208.817
KPN_04660	89.104
KPN_04661	156.807
KPN_04662	102.074
KPN_04663	599.214
KPN_04664	89.882
KPN_04665	315.301
KPN_04666	226.716
KPN_04667	223.862
KPN_04668	315.301
KPN_04669	169.907
KPN_04670	311.799
KPN_04671	167.572
KPN_04672	177.3
KPN_04673	397.92
KPN_04674	401.94
KPN_04675	225.937
KPN_04676	183.526
KPN_04677	187.157
KPN_04678	267.182
KPN_04679	219.063
KPN_04680	167.702
KPN_04681	181.839
KPN_04682	181.839
KPN_04683	209.206
KPN_04684	301.423
KPN_04685	139.168
KPN_04687	304.147
KPN_04688	27.107
KPN_04689	140.725
KPN_04690	134.11
KPN_04691	184.044
KPN_04692	54.604
KPN_04693	105.187
KPN_04694	53.826
KPN_04695	122.437
KPN_04696	324.899
KPN_04697	162.125
KPN_04698	85.732
KPN_04699	219.842
KPN_04700	57.976
KPN_04701	177.948
KPN_04702	112.969
KPN_04703	264.069
KPN_04704	40.337
KPN_04705	182.488
KPN_04706	159.92
KPN_04707	214.524
KPN_04708	643.831
KPN_04709	839.159
KPN_04710	821.52
KPN_04711	383.393
KPN_04712	125.939
KPN_04713	223.603
KPN_04714	231.255
KPN_04715	273.927
KPN_04716	52.269
KPN_04717	95.459
KPN_04718	46.562
KPN_04719	177.43
KPN_04720	129.57
KPN_04721	345.132
KPN_04722	282.487
KPN_04723	270.165
KPN_04724	276.261
KPN_04725	18.936
KPN_04726	195.069
KPN_04727	112.58
KPN_04728	98.442
KPN_04729	250.321
KPN_04730	146.82
KPN_04731	256.417
KPN_04732	147.21
KPN_04733	149.285
KPN_04734	108.689
KPN_04735	71.335
KPN_04736	649.797
KPN_04737	257.714
KPN_04738	69.0
KPN_04739	305.703
KPN_04740	139.428
KPN_04741	293.641
KPN_04742	108.689
KPN_04743	228.791
KPN_04748	65.369
KPN_04749	230.088
KPN_04750	563.028
KPN_04751	219.193
KPN_04752	207.65
KPN_04753	201.554
KPN_04754	303.758
KPN_04755	197.403
KPN_04756	194.161
KPN_04757	160.05
KPN_04758	185.86
KPN_04759	86.121
KPN_04760	287.934
KPN_04761	93.514
KPN_04762	219.971
KPN_04763	217.118
KPN_04764	156.159
KPN_04765	236.962
KPN_04766	48.248
KPN_04767	254.342
KPN_04768	264.329
KPN_04769	134.369
KPN_04770	166.405
KPN_04771	188.714
KPN_04772	287.156
KPN_04773	111.283
KPN_04774	197.793
KPN_04775	40.985
KPN_04776	441.11
KPN_04777	122.437
KPN_04778	159.401
KPN_04779	104.409
KPN_04780	319.062
KPN_04781	182.099
KPN_04782	277.039
KPN_04783	162.125
KPN_04784	162.384
KPN_04785	77.82
KPN_04786	175.484
KPN_04787	300.774
KPN_04788	156.159
KPN_04789	127.884
KPN_04790	89.493
KPN_04791	207.909
KPN_04792	240.205
KPN_04793	294.679
KPN_04794	80.414
KPN_04795	294.938
KPN_04796	176.781
KPN_04797	120.491
KPN_04798	175.614
KPN_04799	108.818
KPN_04800	169.388
KPN_04801	567.308
KPN_04802	85.861
KPN_04803	95.459
KPN_04804	157.975
KPN_04805	173.279
KPN_04806	214.654
KPN_04807	205.834
KPN_04808	190.789
KPN_04809	465.493
KPN_04810	100.388
KPN_04811	152.008
KPN_04812	109.726
KPN_04813	97.016
KPN_04814	160.828
KPN_04815	242.669
KPN_04816	179.635
KPN_04817	172.76
KPN_04818	127.365
KPN_04819	92.865
KPN_04820	256.547
KPN_04821	160.05
KPN_04822	166.405
KPN_04823	71.335
KPN_04827	211.022
KPN_04828	83.397
KPN_04829	90.531
KPN_04830	137.352
KPN_04831	330.476
KPN_04832	126.458
KPN_04833	48.638
KPN_04834	218.155
KPN_04835	161.347
KPN_04836	262.902
KPN_04837	162.125
KPN_04838	274.316
KPN_04839	259.011
KPN_04840	147.21
KPN_04841	207.131
KPN_04842	131.386
KPN_04843	197.014
KPN_04844	283.524
KPN_04845	256.806
KPN_04846	346.04
KPN_04847	406.61
KPN_04848	67.055
KPN_04849	104.279
KPN_04850	133.591
KPN_04851	180.283
KPN_04852	93.514
KPN_04853	141.373
KPN_04854	291.825
KPN_04855	278.077
KPN_04856	151.879
KPN_04857	139.298
KPN_04858	236.313
KPN_04859	96.756
KPN_04860	502.847
KPN_04861	28.145
KPN_04862	55.252
KPN_04863	104.927
KPN_04864	241.631
KPN_04865	215.951
KPN_04866	531.122
KPN_04867	120.491
KPN_04868	186.249
KPN_04869	70.168
KPN_04870	130.219
KPN_04871	226.716
KPN_04872	90.531
KPN_04873	96.886
KPN_04874	87.288
KPN_04875	101.425
KPN_04876	58.624
KPN_04877	40.726
KPN_04878	103.371
KPN_04879	146.042
KPN_04880	214.654
KPN_04881	174.317
KPN_04882	365.365
KPN_04883	213.616
KPN_04884	134.24
KPN_04885	148.247
KPN_04886	97.405
KPN_04887	372.369
KPN_04888	45.006
KPN_04889	45.784
KPN_04890	68.611
KPN_04891	103.241
KPN_04892	52.918
KPN_04893	116.082
KPN_04894	204.667
KPN_pKPN3p05859	70.557
KPN_pKPN3p05860	111.412
KPN_pKPN3p05861	477.166
KPN_pKPN3p05862	60.829
KPN_pKPN3p05863	111.412
KPN_pKPN3p05864	56.29
KPN_pKPN3p05865	174.965
KPN_pKPN3p05866	452.653
KPN_pKPN3p05867	268.998
KPN_pKPN3p05868	474.572
KPN_pKPN3p05869	198.7
KPN_pKPN3p05870	256.676
KPN_pKPN3p05871	637.476
KPN_pKPN3p05872	235.535
KPN_pKPN3p05873	207.001
KPN_pKPN3p05874	206.482
KPN_pKPN3p05875	136.315
KPN_pKPN3p05876	113.098
KPN_pKPN3p05877	193.772
KPN_pKPN3p05878	75.875
KPN_pKPN3p05879	117.379
KPN_pKPN3p05880	144.616
KPN_pKPN3p05881	63.294
KPN_pKPN3p05882	80.414
KPN_pKPN3p05883	44.617
KPN_pKPN3p05884	205.445
KPN_pKPN3p05885	259.53
KPN_pKPN3p05886	148.377
KPN_pKPN3p05887	134.11
KPN_pKPN3p05888	64.591
KPN_pKPN3p05889	169.648
KPN_pKPN3p05890	175.873
KPN_pKPN3p05891	171.723
KPN_pKPN3p05892	207.001
KPN_pKPN3p05893	177.3
KPN_pKPN3p05894	129.311
KPN_pKPN3p05895	201.035
KPN_pKPN3p05896	101.685
KPN_pKPN3p05897	53.307
KPN_pKPN3p05898	117.768
KPN_pKPN3p05899	579.5
KPN_pKPN3p05900	39.818
KPN_pKPN3p05901	153.824
KPN_pKPN3p05902	41.115
KPN_pKPN3p05903	153.954
KPN_pKPN3p05904	61.997
KPN_pKPN3p05905	159.012
KPN_pKPN3p05906	278.207
KPN_pKPN3p05907	130.867
KPN_pKPN3p05908	287.545
KPN_pKPN3p05909	24.513
KPN_pKPN3p05910	98.183
KPN_pKPN3p05911	53.047
KPN_pKPN3p05912	50.713
KPN_pKPN3p05913	51.88
KPN_pKPN3p05914	66.796
KPN_pKPN3p05915	99.35
KPN_pKPN3p05916	116.86
KPN_pKPN3p05917	54.344
KPN_pKPN3p05918	71.465
KPN_pKPN3p05919	73.67
KPN_pKPN3p05920	358.621
KPN_pKPN3p05921	263.81
KPN_pKPN3p05922	86.899
KPN_pKPN3p05923	109.207
KPN_pKPN3p05924	72.762
KPN_pKPN3p05925	112.969
KPN_pKPN3p05926	145.005
KPN_pKPN3p05927	66.147
KPN_pKPN3p05928	107.262
KPN_pKPN3p05929	81.711
KPN_pKPN3p05930	167.183
KPN_pKPN3p05931	163.292
KPN_pKPN3p05932	35.149
KPN_pKPN3p05933	88.196
KPN_pKPN3p05935	103.76
KPN_pKPN3p05937	138.26
KPN_pKPN3p05938	189.881
KPN_pKPN3p05939	77.172
KPN_pKPN3p05940	182.358
KPN_pKPN3p05941	372.109
KPN_pKPN3p05942	91.309
KPN_pKPN3p05943	150.452
KPN_pKPN3p05944	39.429
KPN_pKPN3p05945	510.37
KPN_pKPN3p05946	89.234
KPN_pKPN3p05947	266.663
KPN_pKPN3p05948	71.984
KPN_pKPN3p05949	315.431
KPN_pKPN3p05950	139.298
KPN_pKPN3p05951	277.039
KPN_pKPN3p05952	110.894
KPN_pKPN3p05953	81.063
KPN_pKPN3p05954	76.264
KPN_pKPN3p05955	80.155
KPN_pKPN3p05956	177.819
KPN_pKPN3p05957	102.204
KPN_pKPN3p05958	416.467
KPN_pKPN3p05959	261.475
KPN_pKPN3p05960	19.974
KPN_pKPN3p05961	297.921
KPN_pKPN3p05962	80.544
KPN_pKPN3p05963	180.672
KPN_pKPN3p05964	52.139
KPN_pKPN3p05965	197.793
KPN_pKPN3p05966	33.981
KPN_pKPN3p05967	194.68
KPN_pKPN3p05968	149.933
KPN_pKPN3p05969	207.131
KPN_pKPN3p05970	242.539
KPN_pKPN3p05971	199.608
KPN_pKPN3p05972	30.869
KPN_pKPN3p05973	261.216
KPN_pKPN3p05974	85.732
KPN_pKPN3p05975	262.643
KPN_pKPN3p05976	47.73
KPN_pKPN3p05977	97.794
KPN_pKPN3p05978	51.621
KPN_pKPN3p05979	62.905
KPN_pKPN3p05980	45.654
KPN_pKPN3p05981	276.65
KPN_pKPN3p05982	114.525
KPN_pKPN3p05983	109.986
KPN_pKPN3p05984	49.545
KPN_pKPN3p05985	419.709
KPN_pKPN3p05986	87.288
KPN_pKPN3p05987	148.117
KPN_pKPN3p05988	66.406
KPN_pKPN3p05989	80.933
KPN_pKPN3p05990	222.176
KPN_pKPN3p05991	54.215
KPN_pKPN3p05992	72.632
KPN_pKPN3p05993	42.153
KPN_pKPN3p05994	45.006
KPN_pKPN3p05995	64.72
KPN_pKPN3p05996	56.03
KPN_pKPN3p05997	84.824
KPN_pKPN3p05998	165.757
KPN_pKPN3p05999	66.536
KPN_pKPN3p06000	99.091
KPN_pKPN3p06001	79.895
KPN_pKPN3p06002	139.946
KPN_pKPN3p06003	75.356
KPN_pKPN3p06004	62.515
KPN_pKPN3p06005	61.608
KPN_pKPN3p06006	115.822
KPN_pKPN3p06007	150.711
KPN_pKPN3p06008	290.788
KPN_pKPN3p06009	121.659
KPN_pKPN3p06010	115.044
KPN_pKPN3p06011	82.36
KPN_pKPN3p06012	58.495
KPN_pKPN3p06013	43.968
KPN_pKPN3p06014	63.553
KPN_pKPN3p06015	81.711
KPN_pKPN3p06016	51.75
KPN_pKPN3p06017	80.414
KPN_pKPN3p06018	78.987
KPN_pKPN3p06019	127.365
KPN_pKPN3p06020	196.106
KPN_pKPN3p06021	128.144
KPN_pKPN3p06022	403.367
KPN_pKPN3p06023	51.232
KPN_pKPN3p06024	50.324
KPN_pKPN3p06025	66.017
KPN_pKPN3p06026	153.046
KPN_pKPN3p06027	57.068
KPN_pKPN3p06028	118.546
KPN_pKPN3p06029	89.234
KPN_pKPN3p06030	283.006
KPN_pKPN3p06031	585.336
KPN_pKPN3p06032	111.153
KPN_pKPN3p06033	153.824
KPN_pKPN3p06034	77.561
KPN_pKPN3p06035	473.535
KPN_pKPN3p06036	1085.849
KPN_pKPN3p06037	147.08
KPN_pKPN3p06038	121.27
KPN_pKPN4p07038	71.205
KPN_pKPN4p07039	111.153
KPN_pKPN4p07040	478.074
KPN_pKPN4p07041	57.068
KPN_pKPN4p07042	112.191
KPN_pKPN4p07043	55.512
KPN_pKPN4p07044	174.706
KPN_pKPN4p07045	68.741
KPN_pKPN4p07046	56.809
KPN_pKPN4p07047	124.253
KPN_pKPN4p07048	20.493
KPN_pKPN4p07049	149.155
KPN_pKPN4p07050	176.392
KPN_pKPN4p07051	156.418
KPN_pKPN4p07052	183.785
KPN_pKPN4p07053	130.219
KPN_pKPN4p07054	152.398
KPN_pKPN4p07055	87.418
KPN_pKPN4p07056	620.485
